Timestamp	Rule	ID	Consequent	FPR	G-Mean	WRAcc_Norm(Diversity)
90.000000	3	1402635304	class2	0.492554	0.500268	0.500319
90.000000	4	219484176	class2	0.000471	0.000501	0.512918
90.000000	5	54967248	class2	0.000061	0.000271	0.510140
90.000000	6	1569232336	class2	0.239159	0.453522	0.515588
90.000000	7	-728165680	class2	0.059571	0.273429	0.509964
90.000000	8	1357365724	class2	0.014674	0.154122	0.504717
90.000000	9	713858320	class2	0.507008	0.502838	0.502937
90.000000	10	-918425380	class2	0.128121	0.349889	0.506146
90.000000	11	-1547811568	class2	0.013798	0.090371	0.497242
91.000000	0	-1199099291	class1	0.010747	0.178346	0.510703
91.000000	1	207712208	class2	0.018901	0.135501	0.499907
91.000000	2	1250225808	class2	0.038019	0.182569	0.498315
91.000000	3	435383574	class2	0.122746	0.331727	0.501347
91.000000	4	468811622	class2	0.000217	0.036010	0.500540
91.000000	5	-723980860	class2	0.131002	0.358006	0.508244
91.000000	6	-1583539888	class2	0.056268	0.274528	0.511796
92.000000	0	-610385969	class1	0.000000	0.036350	0.500661
92.000000	1	490541531	class1	0.069976	0.249932	0.498595
92.000000	2	68702799	class1	0.073273	0.267260	0.501901
92.000000	3	-216866213	class1	0.028027	0.204300	0.507457
92.000000	4	1333134031	class1	0.071808	0.254951	0.499110
92.000000	5	-759566205	class1	0.356109	0.473474	0.496026
92.000000	6	1760565595	class1	0.009342	0.094575	0.499843
92.000000	7	1346627727	class1	0.003480	0.055428	0.499801
92.000000	8	2107735631	class1	0.085913	0.440511	0.563187
92.000000	9	-341516732	class2	0.008588	0.112751	0.502117
92.000000	10	-1734093168	class2	0.000000	0.000000	0.504822
92.000000	11	-673956260	class2	0.012993	0.151532	0.505136
93.000000	0	1777943003	class1	0.002591	0.212971	0.521442
93.000000	1	-2105733861	class1	0.001850	0.143638	0.509410
93.000000	2	1353072527	class1	0.056440	0.292943	0.517254
93.000000	3	2111843407	class1	0.239267	0.441944	0.508739
93.000000	4	372937999	class1	0.125093	0.324161	0.497506
93.000000	5	-461159461	class1	0.136195	0.340534	0.499026
93.000000	6	-489467505	class1	0.477424	0.518671	0.518686
93.000000	7	345079823	class1	0.137121	0.359923	0.506505
93.000000	8	1414897296	class2	0.002611	0.134489	0.507762
93.000000	9	620482448	class2	0.009574	0.175472	0.510757
93.000000	10	1236799236	class2	0.119452	0.379314	0.521973
93.000000	11	-2078681084	class2	0.048956	0.283907	0.517898
93.000000	12	1451395804	class2	0.064621	0.293006	0.513581
93.000000	13	-1526467108	class2	0.000653	0.084924	0.503282
94.000000	0	-836375729	class1	0.081091	0.449591	0.569439
94.000000	1	463006211	class1	0.000130	0.000347	0.506270
94.000000	2	1414897296	class2	0.001984	0.134484	0.508069
95.000000	0	1331587599	class1	0.040305	0.318562	0.532719
95.000000	1	-2030869157	class1	0.001271	0.051653	0.500700
95.000000	2	-1083339620	class2	0.121327	0.367802	0.516316
95.000000	3	1255073820	class2	0.000000	0.063200	0.501997
95.000000	4	-62906172	class2	0.025601	0.206052	0.508986
95.000000	5	742425092	class2	0.020926	0.147262	0.500612
95.000000	6	1410046928	class2	0.057658	0.282358	0.513473
95.000000	7	116925508	class2	0.007346	0.113118	0.502772
95.000000	8	1589473616	class2	0.122663	0.386122	0.523636
96.000000	0	236703043	class1	0.006486	0.121136	0.504142
96.000000	1	1771447044	class2	0.121851	0.359014	0.512462
96.000000	2	-312151664	class2	0.475022	0.530987	0.531021
96.000000	3	219484176	class2	0.000014	0.000016	0.530279
96.000000	4	54967248	class2	0.000000	0.000000	0.511168
96.000000	5	1262524246	class2	0.044744	0.196450	0.497828
96.000000	6	1031450588	class2	0.037142	0.168439	0.496162
96.000000	7	-446465084	class2	0.020417	0.153031	0.501745
96.000000	8	1891440068	class2	0.000003	0.000012	0.532823
96.000000	9	-919769386	class2	0.073632	0.280713	0.505716
96.000000	10	-300023536	class2	0.061468	0.279766	0.510963
97.000000	0	1903521103	class1	0.000000	0.101125	0.505113
97.000000	1	1228972840	class2	0.001088	0.069325	0.501862
98.000000	0	-1499524593	class1	0.465057	0.535452	0.535452
98.000000	1	-379399613	class1	0.243057	0.453089	0.514076
98.000000	2	-189222851	class1	0.000000	0.109654	0.506012
98.000000	3	-1036372529	class1	0.019423	0.148501	0.501533
98.000000	4	2000624743	class1	0.110546	0.385408	0.528227
98.000000	5	794725287	class1	0.067889	0.260915	0.502573
98.000000	6	555916123	class1	0.074968	0.263855	0.500147
98.000000	7	1524728680	class2	0.000445	0.050400	0.501048
